,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AHTGS,AATGS,AHTGC,AATGC,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HomeTeamLP,AwayTeamLP,MW,DiffLP,HTGD,ATGD,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,DiffFormPts
5537,Man City,Arsenal,0,2,A,45,37,20,25,2.1363636363636362,1.6363636363636365,D,W,D,W,L,W,1.0,4.0,22.0,-3.0,1.1363636363636365,0.5454545454545454,DWD,WLW,5,6,-0.045454545454545456
5538,West Ham,Hull,3,0,H,32,20,25,27,1.5,0.8636363636363636,D,D,L,L,W,L,13.0,16.0,22.0,-3.0,0.3181818181818182,-0.3181818181818182,DDL,LWL,2,3,-0.045454545454545456
5539,Everton,West Brom,0,0,D,30,20,34,29,1.0,0.9545454545454546,D,L,L,W,D,L,5.0,17.0,22.0,-12.0,-0.18181818181818182,-0.4090909090909091,DLL,WDL,1,4,-0.13636363636363635
5540,Chelsea,Man City,1,1,D,51,45,19,22,2.260869565217391,2.0434782608695654,W,W,L,L,D,W,3.0,1.0,23.0,2.0,1.391304347826087,1.0,WWL,LDW,6,4,0.08695652173913043
5541,Crystal Palace,Everton,0,1,A,25,30,33,34,1.0,1.0,W,W,D,D,D,L,11.0,5.0,23.0,6.0,-0.34782608695652173,-0.17391304347826086,WWD,DDL,7,2,0.21739130434782608
5542,Hull,Newcastle,0,3,A,20,26,30,35,0.8260869565217391,1.173913043478261,L,L,W,L,L,D,16.0,10.0,23.0,6.0,-0.43478260869565216,-0.391304347826087,LLW,LLD,3,1,0.08695652173913043
5543,Liverpool,West Ham,2,0,H,31,35,27,25,1.5217391304347827,1.565217391304348,W,W,D,W,D,D,2.0,13.0,23.0,-11.0,0.17391304347826086,0.43478260869565216,WWD,WDD,7,5,0.08695652173913043
5544,Man United,Leicester,3,1,H,36,20,21,34,1.7391304347826086,0.7391304347826086,W,L,D,L,W,D,7.0,18.0,23.0,-11.0,0.6521739130434783,-0.6086956521739131,WLD,LWD,4,4,0.0
5545,Stoke,QPR,3,1,H,23,23,27,39,1.2608695652173914,0.8260869565217391,W,L,D,L,L,D,9.0,18.0,23.0,-9.0,-0.17391304347826086,-0.6956521739130435,WLD,LLD,4,1,0.13043478260869565
5546,Sunderland,Burnley,2,0,H,19,21,33,36,0.8695652173913043,0.8695652173913043,L,L,L,L,W,D,14.0,18.0,23.0,-4.0,-0.6086956521739131,-0.6521739130434783,LLL,LWD,0,4,-0.17391304347826086
5547,West Brom,Tottenham,0,3,A,20,32,29,30,0.9565217391304348,1.608695652173913,D,W,D,W,L,W,17.0,6.0,23.0,11.0,-0.391304347826087,0.08695652173913043,DWD,WLW,5,6,-0.043478260869565216
5548,Arsenal,Aston Villa,5,0,H,39,11,25,25,1.6956521739130435,0.9565217391304348,W,W,L,L,L,D,4.0,15.0,23.0,-11.0,0.6086956521739131,-0.6086956521739131,WWL,LLD,6,1,0.21739130434782608
5549,Southampton,Swansea,0,1,A,37,26,16,30,1.826086956521739,1.3043478260869565,W,W,W,L,D,D,8.0,12.0,23.0,-4.0,0.9130434782608695,-0.17391304347826086,WWW,LDD,9,2,0.30434782608695654
5550,Aston Villa,Chelsea,1,2,A,11,52,30,20,0.9166666666666666,2.2083333333333335,L,L,L,D,W,W,15.0,3.0,24.0,12.0,-0.7916666666666666,1.3333333333333333,LLL,DWW,0,7,-0.2916666666666667
5551,Everton,Liverpool,0,0,D,31,33,34,27,1.0833333333333333,1.5833333333333333,W,D,D,W,W,W,5.0,2.0,24.0,3.0,-0.125,0.25,WDD,WWW,5,9,-0.16666666666666666
5552,Leicester,Crystal Palace,0,1,A,21,25,37,34,0.7083333333333334,0.9583333333333334,L,L,W,L,W,W,18.0,11.0,24.0,7.0,-0.6666666666666666,-0.375,LLW,LWW,3,6,-0.125
5553,Man City,Hull,1,1,D,46,20,23,33,2.0,0.7916666666666666,D,L,D,L,L,L,1.0,16.0,24.0,-15.0,0.9583333333333334,-0.5416666666666666,DLD,LLL,2,0,0.08333333333333333
5554,QPR,Southampton,0,1,A,24,37,42,17,0.7916666666666666,1.75,L,L,L,L,W,W,18.0,8.0,24.0,10.0,-0.75,0.8333333333333334,LLL,LWW,0,6,-0.25
5555,Swansea,Sunderland,1,1,D,27,21,30,33,1.375,0.9583333333333334,W,L,D,W,L,L,12.0,14.0,24.0,-2.0,-0.125,-0.5,WLD,WLL,4,3,0.041666666666666664
5556,Tottenham,Arsenal,2,1,H,35,44,30,25,1.6666666666666667,1.75,W,W,L,W,W,W,6.0,4.0,24.0,2.0,0.20833333333333334,0.7916666666666666,WWL,WWW,6,9,-0.125
5557,Burnley,West Brom,2,2,D,21,20,38,32,0.8333333333333334,0.9166666666666666,L,L,W,L,D,W,18.0,17.0,24.0,1.0,-0.7083333333333334,-0.5,LLW,LDW,3,4,-0.041666666666666664
5558,Newcastle,Stoke,1,1,D,29,26,35,28,1.25,1.3333333333333333,W,L,L,W,W,L,10.0,9.0,24.0,1.0,-0.25,-0.08333333333333333,WLL,WWL,3,6,-0.125
5559,West Ham,Man United,1,1,D,35,39,27,22,1.5,1.7916666666666667,L,W,D,W,W,L,13.0,7.0,24.0,6.0,0.3333333333333333,0.7083333333333334,LWD,WWL,4,6,-0.08333333333333333
5560,Arsenal,Leicester,2,1,H,45,21,27,38,1.68,0.68,L,W,W,L,L,L,4.0,18.0,25.0,-14.0,0.72,-0.68,LWW,LLL,6,0,0.24
5561,Hull,Aston Villa,2,0,H,21,12,34,32,0.8,0.88,D,L,L,L,L,L,16.0,15.0,25.0,1.0,-0.52,-0.8,DLL,LLL,1,0,0.04
5562,Liverpool,Tottenham,3,2,H,33,37,27,31,1.56,1.72,D,W,W,W,W,W,2.0,6.0,25.0,-4.0,0.24,0.24,DWW,WWW,7,9,-0.08
5563,Sunderland,QPR,0,2,A,22,24,34,43,0.96,0.76,D,W,L,L,L,L,14.0,18.0,25.0,-4.0,-0.48,-0.76,DWL,LLL,4,0,0.16
5564,Chelsea,Everton,1,0,H,54,31,21,34,2.24,1.08,W,D,W,D,W,D,3.0,5.0,25.0,-2.0,1.32,-0.12,WDW,DWD,7,5,0.08
5565,Crystal Palace,Newcastle,1,1,D,26,30,34,36,1.04,1.24,W,L,W,D,W,L,11.0,10.0,25.0,1.0,-0.32,-0.24,WLW,DWL,6,4,0.08
5566,Man United,Burnley,3,1,H,40,23,23,40,1.76,0.84,D,W,W,D,L,L,7.0,18.0,25.0,-11.0,0.68,-0.68,DWW,DLL,7,1,0.24
5567,Southampton,West Ham,0,0,D,38,36,17,28,1.8,1.48,W,L,W,D,L,W,8.0,13.0,25.0,-5.0,0.84,0.32,WLW,DLW,6,4,0.08
5568,Stoke,Man City,1,4,A,27,47,29,24,1.32,1.96,D,W,W,D,D,L,9.0,1.0,25.0,8.0,-0.08,0.92,DWW,DDL,7,2,0.2
5569,West Brom,Swansea,2,0,H,22,28,34,31,0.92,1.36,D,L,D,D,W,L,17.0,12.0,25.0,5.0,-0.48,-0.12,DLD,DWL,2,4,-0.08
5570,Aston Villa,Stoke,1,2,A,12,28,34,33,0.8461538461538461,1.2692307692307692,L,L,L,L,D,W,15.0,9.0,26.0,6.0,-0.8461538461538461,-0.19230769230769232,LLL,LDW,0,4,-0.15384615384615385
5571,Chelsea,Burnley,1,1,D,55,24,21,43,2.269230769230769,0.8076923076923077,W,W,D,L,D,L,3.0,18.0,26.0,-15.0,1.3076923076923077,-0.7307692307692307,WWD,LDL,7,1,0.23076923076923078
5572,Crystal Palace,Arsenal,1,2,A,27,47,35,28,1.0384615384615385,1.7307692307692308,D,W,L,W,L,W,11.0,4.0,26.0,7.0,-0.3076923076923077,0.7307692307692307,DWL,WLW,4,6,-0.07692307692307693
5573,Hull,QPR,2,1,H,23,26,34,43,0.8846153846153846,0.8461538461538461,W,D,L,W,L,L,16.0,18.0,26.0,-2.0,-0.4230769230769231,-0.6538461538461539,WDL,WLL,4,3,0.038461538461538464
5574,Man City,Newcastle,5,0,H,51,31,25,37,2.0,1.2307692307692308,W,D,D,D,D,W,1.0,10.0,26.0,-9.0,1.0,-0.23076923076923078,WDD,DDW,5,5,0.0
5575,Sunderland,West Brom,0,0,D,22,24,36,34,0.9230769230769231,1.0,L,D,W,W,D,L,14.0,17.0,26.0,-3.0,-0.5384615384615384,-0.38461538461538464,LDW,WDL,4,4,0.0
5576,Swansea,Man United,2,1,H,28,43,33,24,1.3076923076923077,1.8076923076923077,L,D,W,W,D,W,12.0,7.0,26.0,5.0,-0.19230769230769232,0.7307692307692307,LDW,WDW,4,7,-0.11538461538461539
5577,Everton,Leicester,2,2,D,31,22,35,40,1.0384615384615385,0.6538461538461539,L,D,W,L,L,L,5.0,18.0,26.0,-13.0,-0.15384615384615385,-0.6923076923076923,LDW,LLL,4,0,0.15384615384615385
5578,Southampton,Liverpool,0,2,A,38,36,17,29,1.7692307692307692,1.6153846153846154,D,W,L,W,D,W,8.0,2.0,26.0,6.0,0.8076923076923077,0.2692307692307692,DWL,WDW,4,7,-0.11538461538461539
5579,Tottenham,West Ham,2,2,D,39,36,34,28,1.6538461538461537,1.4615384615384615,L,W,W,D,D,L,6.0,13.0,26.0,-7.0,0.19230769230769232,0.3076923076923077,LWW,DDL,6,2,0.15384615384615385
5580,Burnley,Swansea,0,1,A,25,30,44,34,0.8148148148148148,1.3703703703703705,D,L,D,W,L,D,18.0,12.0,27.0,6.0,-0.7037037037037037,-0.14814814814814814,DLD,WLD,2,4,-0.07407407407407407
5581,Man United,Sunderland,2,0,H,44,22,26,36,1.7407407407407407,0.9259259259259259,L,W,D,D,L,D,7.0,14.0,27.0,-7.0,0.6666666666666666,-0.5185185185185185,LWD,DLD,4,2,0.07407407407407407
5582,Newcastle,Aston Villa,1,0,H,31,13,42,36,1.1851851851851851,0.8148148148148148,L,D,D,L,L,L,10.0,15.0,27.0,-5.0,-0.4074074074074074,-0.8518518518518519,LDD,LLL,2,0,0.07407407407407407
5583,Stoke,Hull,1,0,H,30,25,34,35,1.3333333333333333,0.9629629629629629,W,L,D,W,W,D,9.0,16.0,27.0,-7.0,-0.14814814814814814,-0.37037037037037035,WLD,WWD,4,7,-0.1111111111111111
5584,West Brom,Southampton,1,0,H,24,38,34,19,1.0,1.7037037037037037,D,W,D,L,D,W,17.0,8.0,27.0,9.0,-0.37037037037037035,0.7037037037037037,DWD,LDW,5,4,0.037037037037037035
5585,West Ham,Crystal Palace,1,3,A,38,28,30,37,1.4444444444444444,1.0,D,D,D,L,D,W,13.0,11.0,27.0,2.0,0.2962962962962963,-0.3333333333333333,DDD,LDW,3,4,-0.037037037037037035
5586,Arsenal,Everton,2,0,H,49,33,29,37,1.7777777777777777,1.037037037037037,W,W,L,D,L,D,4.0,5.0,27.0,-1.0,0.7407407407407407,-0.14814814814814814,WWL,DLD,6,2,0.14814814814814814
5587,Liverpool,Man City,2,1,H,38,56,29,25,1.6666666666666667,2.037037037037037,W,W,D,W,W,D,2.0,1.0,27.0,1.0,0.3333333333333333,1.1481481481481481,WWD,WWD,7,7,0.0
5588,Aston Villa,West Brom,2,1,H,13,24,36,34,0.8148148148148148,1.0,L,L,L,D,W,D,15.0,17.0,27.0,-2.0,-0.8518518518518519,-0.37037037037037035,LLL,DWD,0,5,-0.18518518518518517
5589,Hull,Sunderland,1,1,D,25,22,35,36,0.9629629629629629,0.9259259259259259,W,W,D,D,L,D,16.0,14.0,27.0,2.0,-0.37037037037037035,-0.5185185185185185,WWD,DLD,7,2,0.18518518518518517
5590,Southampton,Crystal Palace,1,0,H,38,31,20,38,1.6428571428571428,1.0714285714285714,L,L,D,W,L,D,8.0,11.0,28.0,-3.0,0.6428571428571429,-0.25,LLD,WLD,1,4,-0.10714285714285714
5591,Liverpool,Burnley,2,0,H,40,25,30,45,1.7142857142857142,0.7857142857142857,W,W,W,L,D,L,2.0,18.0,28.0,-16.0,0.35714285714285715,-0.7142857142857143,WWW,LDL,9,1,0.2857142857142857
5592,Man City,Leicester,2,0,H,57,24,27,44,1.9642857142857142,0.6428571428571429,L,W,W,L,D,L,1.0,18.0,28.0,-17.0,1.0714285714285714,-0.7142857142857143,LWW,LDL,6,1,0.17857142857142858
5593,Newcastle,Man United,0,1,A,32,46,42,26,1.25,1.7857142857142858,W,L,D,W,L,W,10.0,7.0,28.0,3.0,-0.35714285714285715,0.7142857142857143,WLD,WLW,4,6,-0.07142857142857142
5594,QPR,Arsenal,1,2,A,28,51,47,29,0.7857142857142857,1.8214285714285714,L,L,W,W,W,W,18.0,4.0,28.0,14.0,-0.6785714285714286,0.7857142857142857,LLW,WWW,3,9,-0.21428571428571427
5595,Stoke,Everton,2,0,H,31,33,34,39,1.3928571428571428,1.0,W,W,L,L,D,L,9.0,5.0,28.0,4.0,-0.10714285714285714,-0.21428571428571427,WWL,LDL,6,1,0.17857142857142858
5596,Tottenham,Swansea,3,2,H,44,31,38,34,1.6785714285714286,1.4285714285714286,W,D,L,W,W,L,6.0,12.0,28.0,-6.0,0.21428571428571427,-0.10714285714285714,WDL,WWL,4,6,-0.07142857142857142
5597,West Ham,Chelsea,0,1,A,39,57,33,22,1.3928571428571428,2.25,L,D,D,W,D,W,13.0,3.0,28.0,10.0,0.21428571428571427,1.25,LDD,WDW,2,7,-0.17857142857142858
5598,QPR,Tottenham,1,2,A,28,44,47,38,0.7857142857142857,1.6785714285714286,L,L,W,W,D,L,18.0,6.0,28.0,12.0,-0.6785714285714286,0.21428571428571427,LLW,WDL,3,4,-0.03571428571428571
5599,Arsenal,West Ham,3,0,H,51,39,29,33,1.8214285714285714,1.3928571428571428,W,W,W,L,D,D,4.0,13.0,28.0,-9.0,0.7857142857142857,0.21428571428571427,WWW,LDD,9,2,0.25
5600,Burnley,Man City,1,0,H,25,59,47,27,0.7586206896551724,2.0,L,L,D,W,L,W,18.0,1.0,29.0,17.0,-0.7586206896551724,1.103448275862069,LLD,WLW,1,6,-0.1724137931034483
5601,Crystal Palace,QPR,3,1,H,31,29,39,49,1.0344827586206897,0.7586206896551724,L,W,L,L,L,L,11.0,18.0,29.0,-7.0,-0.27586206896551724,-0.6896551724137931,LWL,LLL,3,0,0.10344827586206896
5602,Leicester,Hull,0,0,D,24,26,44,37,0.6551724137931034,0.9310344827586207,D,L,D,D,L,W,18.0,16.0,29.0,2.0,-0.6896551724137931,-0.3793103448275862,DLD,DLW,2,4,-0.06896551724137931
5603,Sunderland,Aston Villa,0,4,A,23,15,39,38,0.896551724137931,0.8620689655172413,D,L,D,W,L,L,14.0,15.0,29.0,-1.0,-0.5517241379310345,-0.7931034482758621,DLD,WLL,2,3,-0.034482758620689655
5604,West Brom,Stoke,1,0,H,26,33,36,34,1.0344827586206897,1.4482758620689655,L,W,D,W,W,W,17.0,9.0,29.0,8.0,-0.3448275862068966,-0.034482758620689655,LWD,WWW,4,9,-0.1724137931034483
5605,Chelsea,Southampton,1,1,D,58,39,23,20,2.206896551724138,1.6896551724137931,D,W,D,W,L,L,3.0,8.0,29.0,-5.0,1.206896551724138,0.6551724137931034,DWD,WLL,5,3,0.06896551724137931
5606,Everton,Newcastle,3,0,H,33,32,41,43,0.9655172413793104,1.206896551724138,L,L,D,L,W,L,5.0,10.0,29.0,-5.0,-0.27586206896551724,-0.3793103448275862,LLD,LWL,1,3,-0.06896551724137931
5607,Man United,Tottenham,3,0,H,47,46,26,39,1.8275862068965518,1.7241379310344827,W,W,L,W,W,D,7.0,6.0,29.0,1.0,0.7241379310344828,0.2413793103448276,WWL,WWD,6,7,-0.034482758620689655
5608,Swansea,Liverpool,0,1,A,33,42,37,30,1.3793103448275863,1.7586206896551724,L,W,W,W,W,W,12.0,2.0,29.0,10.0,-0.13793103448275862,0.41379310344827586,LWW,WWW,6,9,-0.10344827586206896
5609,Aston Villa,Swansea,0,1,A,15,33,38,37,0.8620689655172413,1.3793103448275863,W,L,L,L,W,W,15.0,12.0,29.0,3.0,-0.7931034482758621,-0.13793103448275862,WLL,LWW,3,6,-0.10344827586206896
5610,Man City,West Brom,3,0,H,59,27,28,36,1.9333333333333333,1.1,L,W,L,W,L,W,1.0,17.0,30.0,-16.0,1.0333333333333334,-0.3,LWL,WLW,3,6,-0.1
5611,Newcastle,Arsenal,1,2,A,32,56,46,30,1.1666666666666667,1.9,L,L,W,W,W,W,10.0,4.0,30.0,6.0,-0.4666666666666667,0.8666666666666667,LLW,WWW,3,9,-0.2
5612,Southampton,Burnley,2,0,H,40,26,21,47,1.6666666666666667,0.8333333333333334,D,W,L,W,L,L,8.0,18.0,30.0,-10.0,0.6333333333333333,-0.7,DWL,WLL,4,3,0.03333333333333333
5613,Stoke,Crystal Palace,1,2,A,33,34,35,40,1.4,1.1,L,W,W,W,L,W,9.0,11.0,30.0,-2.0,-0.06666666666666667,-0.2,LWW,WLW,6,6,0.0
5614,Tottenham,Leicester,4,3,H,46,27,42,48,1.6666666666666667,0.6333333333333333,L,W,W,L,D,L,6.0,18.0,30.0,-12.0,0.13333333333333333,-0.7,LWW,LDL,6,1,0.16666666666666666
5615,West Ham,Sunderland,1,0,H,39,23,37,43,1.3,0.8666666666666667,L,L,L,L,D,L,13.0,14.0,30.0,-1.0,0.06666666666666667,-0.6666666666666666,LLL,LDL,0,1,-0.03333333333333333
5616,Hull,Chelsea,2,3,A,26,61,37,25,0.9333333333333333,2.2333333333333334,D,D,L,W,D,W,16.0,3.0,30.0,13.0,-0.36666666666666664,1.2,DDL,WDW,2,7,-0.16666666666666666
5617,Liverpool,Man United,1,2,A,43,50,30,26,1.8,1.8666666666666667,W,W,W,W,W,W,2.0,7.0,30.0,-5.0,0.43333333333333335,0.8,WWW,WWW,9,9,0.0
5618,QPR,Everton,1,2,A,30,36,52,41,0.7333333333333333,1.0333333333333334,L,L,L,W,L,L,18.0,5.0,30.0,13.0,-0.7333333333333333,-0.16666666666666666,LLL,WLL,0,3,-0.1
5619,Arsenal,Liverpool,4,1,H,56,43,30,30,1.9,1.8,W,W,W,W,W,W,4.0,2.0,30.0,2.0,0.8666666666666667,0.43333333333333335,WWW,WWW,9,9,0.0
5620,Chelsea,Stoke,2,1,H,63,34,26,37,2.2580645161290325,1.3548387096774193,W,W,D,L,L,W,3.0,9.0,31.0,-6.0,1.1935483870967742,-0.0967741935483871,WWD,LLW,7,3,0.12903225806451613
5621,Everton,Southampton,1,0,H,38,42,42,21,1.096774193548387,1.7096774193548387,W,W,L,W,D,W,5.0,8.0,31.0,-3.0,-0.12903225806451613,0.6774193548387096,WWL,WDW,6,7,-0.03225806451612903
5622,Leicester,West Ham,2,1,H,29,40,49,37,0.7096774193548387,1.3548387096774193,W,L,D,W,L,L,18.0,13.0,31.0,5.0,-0.6451612903225806,0.0967741935483871,WLD,WLL,4,3,0.03225806451612903
5623,Man United,Aston Villa,3,1,H,52,19,27,39,1.903225806451613,0.9032258064516129,W,W,W,L,W,W,7.0,15.0,31.0,-8.0,0.8064516129032258,-0.6451612903225806,WWW,LWW,9,6,0.0967741935483871
5624,Swansea,Hull,3,1,H,34,28,38,40,1.3870967741935485,0.9032258064516129,W,L,L,L,D,D,12.0,16.0,31.0,-4.0,-0.12903225806451613,-0.3870967741935484,WLL,LDD,3,2,0.03225806451612903
5625,West Brom,QPR,1,4,A,27,31,39,54,1.064516129032258,0.7096774193548387,L,W,L,L,L,L,17.0,18.0,31.0,-1.0,-0.3870967741935484,-0.7419354838709677,LWL,LLL,3,0,0.0967741935483871
5626,Burnley,Tottenham,0,0,D,26,50,49,45,0.8064516129032258,1.7096774193548387,L,W,L,W,L,W,18.0,6.0,31.0,12.0,-0.7419354838709677,0.16129032258064516,LWL,WLW,3,6,-0.0967741935483871
5627,Sunderland,Newcastle,1,0,H,23,33,44,48,0.8387096774193549,1.1290322580645162,L,L,D,L,L,L,14.0,10.0,31.0,4.0,-0.6774193548387096,-0.4838709677419355,LLD,LLL,1,0,0.03225806451612903
5628,Crystal Palace,Man City,2,1,H,36,62,41,28,1.1612903225806452,1.967741935483871,W,W,L,W,L,W,11.0,1.0,31.0,10.0,-0.16129032258064516,1.096774193548387,WWL,WLW,6,6,0.0
5629,Aston Villa,QPR,3,3,D,19,31,39,54,0.9032258064516129,0.7096774193548387,L,W,W,L,L,L,15.0,18.0,31.0,-3.0,-0.6451612903225806,-0.7419354838709677,LWW,LLL,6,0,0.1935483870967742
5630,Burnley,Arsenal,0,1,A,26,62,49,32,0.8125,1.96875,D,L,W,W,W,W,18.0,4.0,32.0,14.0,-0.71875,0.9375,DLW,WWW,4,9,-0.15625
5631,Southampton,Hull,2,0,H,42,29,22,43,1.65625,0.875,L,W,D,L,L,D,8.0,16.0,32.0,-8.0,0.625,-0.4375,LWD,LLD,4,1,0.09375
5632,Sunderland,Crystal Palace,1,4,A,24,38,44,42,0.90625,1.21875,W,L,L,W,W,W,14.0,11.0,32.0,3.0,-0.625,-0.125,WLL,WWW,3,9,-0.1875
5633,Swansea,Everton,1,1,D,37,39,39,42,1.4375,1.15625,W,W,L,W,W,W,12.0,5.0,32.0,7.0,-0.0625,-0.09375,WWL,WWW,6,9,-0.09375
5634,Tottenham,Aston Villa,0,1,A,50,20,45,42,1.6875,0.875,D,W,L,L,L,W,6.0,15.0,32.0,-9.0,0.15625,-0.6875,DWL,LLW,4,3,0.03125
5635,West Brom,Leicester,2,3,A,28,32,43,51,1.03125,0.78125,L,L,W,W,W,L,17.0,18.0,32.0,-1.0,-0.46875,-0.59375,LLW,WWL,3,6,-0.09375
5636,West Ham,Stoke,1,1,D,41,35,39,39,1.3125,1.3125,L,W,L,L,L,L,13.0,9.0,32.0,4.0,0.0625,-0.125,LWL,LLL,3,0,0.09375
5637,Man United,Man City,4,2,H,55,63,28,30,1.9375,1.90625,W,W,W,L,W,L,7.0,1.0,32.0,6.0,0.84375,1.03125,WWW,LWL,9,3,0.1875
5638,QPR,Chelsea,0,1,A,35,64,55,26,0.78125,2.28125,W,L,L,W,W,W,18.0,3.0,32.0,15.0,-0.625,1.1875,WLL,WWW,3,9,-0.1875
5639,Liverpool,Newcastle,2,0,H,45,33,36,49,1.6875,1.09375,L,L,W,L,L,L,2.0,10.0,32.0,-8.0,0.28125,-0.5,LLW,LLL,3,0,0.09375
5640,Chelsea,Man United,1,0,H,65,59,26,30,2.303030303030303,1.9696969696969697,W,W,W,W,W,W,3.0,7.0,33.0,-4.0,1.1818181818181819,0.8787878787878788,WWW,WWW,9,9,0.0
5641,Crystal Palace,West Brom,0,2,A,42,30,43,46,1.2727272727272727,1.0,W,W,W,L,L,L,11.0,17.0,33.0,-6.0,-0.030303030303030304,-0.48484848484848486,WWW,LLL,9,0,0.2727272727272727
5642,Everton,Burnley,1,0,H,40,26,43,50,1.1515151515151516,0.7878787878787878,D,W,W,L,D,L,5.0,18.0,33.0,-13.0,-0.09090909090909091,-0.7272727272727273,DWW,LDL,7,1,0.18181818181818182
5643,Leicester,Swansea,2,0,H,34,38,51,40,0.8484848484848485,1.4242424242424243,W,W,W,D,W,W,18.0,12.0,33.0,6.0,-0.5151515151515151,-0.06060606060606061,WWW,DWW,9,7,0.06060606060606061
5644,Stoke,Southampton,2,1,H,36,44,40,22,1.303030303030303,1.696969696969697,D,L,L,W,L,W,9.0,8.0,33.0,1.0,-0.12121212121212122,0.6666666666666666,DLL,WLW,1,6,-0.15151515151515152
5645,Man City,West Ham,2,0,H,65,42,34,40,1.8484848484848484,1.303030303030303,L,L,W,D,L,W,1.0,13.0,33.0,-12.0,0.9393939393939394,0.06060606060606061,LLW,DLW,3,4,-0.030303030303030304
5646,Newcastle,Tottenham,1,3,A,33,50,51,46,1.0606060606060606,1.6363636363636365,L,L,L,L,D,W,10.0,6.0,33.0,4.0,-0.5454545454545454,0.12121212121212122,LLL,LDW,0,4,-0.12121212121212122
5647,Burnley,Leicester,0,1,A,26,34,50,51,0.7878787878787878,0.8484848484848485,L,D,L,W,W,W,18.0,18.0,33.0,0.0,-0.7272727272727273,-0.5151515151515151,LDL,WWW,1,9,-0.24242424242424243
5648,Crystal Palace,Hull,0,2,A,42,29,43,45,1.2727272727272727,0.8484848484848485,W,W,W,L,L,L,11.0,16.0,33.0,-5.0,-0.030303030303030304,-0.48484848484848486,WWW,LLL,9,0,0.2727272727272727
5649,Man City,Aston Villa,3,2,H,65,23,34,45,1.8484848484848484,0.8787878787878788,L,L,W,D,L,L,1.0,15.0,33.0,-14.0,0.9393939393939394,-0.6666666666666666,LLW,DLL,3,1,0.06060606060606061
5650,Newcastle,Swansea,2,3,A,34,38,54,42,1.0294117647058822,1.3823529411764706,L,L,L,L,D,W,10.0,12.0,34.0,-2.0,-0.5882352941176471,-0.11764705882352941,LLL,LDW,0,4,-0.11764705882352941
5651,QPR,West Ham,0,0,D,38,42,59,42,0.7647058823529411,1.2647058823529411,L,D,W,L,D,L,18.0,13.0,34.0,5.0,-0.6176470588235294,0.0,LDW,LDL,4,1,0.08823529411764706
5652,Southampton,Tottenham,2,2,D,45,53,24,47,1.6470588235294117,1.6764705882352942,L,W,L,W,L,D,8.0,6.0,34.0,2.0,0.6176470588235294,0.17647058823529413,LWL,WLD,3,4,-0.029411764705882353
5653,Stoke,Sunderland,1,1,D,38,26,41,49,1.3529411764705883,0.8823529411764706,W,D,L,D,L,W,9.0,14.0,34.0,-5.0,-0.08823529411764706,-0.6764705882352942,WDL,DLW,4,4,0.0
5654,West Brom,Liverpool,0,0,D,32,47,46,36,1.0588235294117647,1.7058823529411764,W,L,L,D,W,L,17.0,2.0,34.0,15.0,-0.4117647058823529,0.3235294117647059,WLL,DWL,3,4,-0.029411764705882353
5655,Arsenal,Chelsea,0,0,D,63,65,32,26,1.9705882352941178,2.264705882352941,D,W,W,D,W,W,4.0,3.0,34.0,1.0,0.9117647058823529,1.1470588235294117,DWW,DWW,7,7,0.0
5656,Everton,Man United,3,0,H,41,59,43,31,1.2058823529411764,1.911764705882353,W,D,W,L,W,W,5.0,7.0,34.0,-2.0,-0.058823529411764705,0.8235294117647058,WDW,LWW,7,6,0.029411764705882353
5657,Hull,Liverpool,1,0,H,31,47,45,36,0.9117647058823529,1.7058823529411764,W,L,L,D,W,L,16.0,2.0,34.0,14.0,-0.4117647058823529,0.3235294117647059,WLL,DWL,3,4,-0.029411764705882353
5658,Leicester,Chelsea,1,3,A,35,65,51,26,0.9117647058823529,2.264705882352941,W,W,W,D,W,W,18.0,3.0,34.0,15.0,-0.47058823529411764,1.1470588235294117,WWW,DWW,9,7,0.058823529411764705
5659,Aston Villa,Everton,3,2,H,24,41,45,43,0.9411764705882353,1.2058823529411764,W,D,L,W,D,W,15.0,5.0,34.0,10.0,-0.6176470588235294,-0.058823529411764705,WDL,WDW,4,7,-0.08823529411764706
5660,Leicester,Newcastle,3,0,H,36,36,54,57,0.8857142857142857,1.0,L,W,W,L,L,L,18.0,10.0,35.0,8.0,-0.5142857142857142,-0.6,LWW,LLL,6,0,0.17142857142857143
5661,Liverpool,QPR,2,1,H,47,38,37,59,1.6571428571428573,0.7714285714285715,L,D,W,D,L,D,2.0,18.0,35.0,-16.0,0.2857142857142857,-0.6,LDW,DLD,4,2,0.05714285714285714
5662,Man United,West Brom,0,1,A,59,32,34,46,1.8571428571428572,1.0571428571428572,L,L,W,D,W,L,7.0,17.0,35.0,-10.0,0.7142857142857143,-0.4,LLW,DWL,3,4,-0.02857142857142857
5663,Sunderland,Southampton,2,1,H,28,47,50,26,0.9428571428571428,1.6285714285714286,W,D,L,D,L,W,14.0,8.0,35.0,6.0,-0.6285714285714286,0.6,WDL,DLW,4,4,0.0
